"character","play","genre","path"
"TUTOR","The Third Part of King Henry VI","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Third%20Part%20of%20King%20Henry%20VI_characters/TUTOR.txt"
"WARWICK","The Third Part of King Henry VI","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Third%20Part%20of%20King%20Henry%20VI_characters/WARWICK.txt"
"WATCH 1","The Third Part of King Henry VI","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Third%20Part%20of%20King%20Henry%20VI_characters/WATCH%201.txt"
"WATCH 2","The Third Part of King Henry VI","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Third%20Part%20of%20King%20Henry%20VI_characters/WATCH%202.txt"
"WATCH 3","The Third Part of King Henry VI","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Third%20Part%20of%20King%20Henry%20VI_characters/WATCH%203.txt"
"WESTMORELAND","The Third Part of King Henry VI","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Third%20Part%20of%20King%20Henry%20VI_characters/WESTMORELAND.txt"
"YORK","The Third Part of King Henry VI","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Third%20Part%20of%20King%20Henry%20VI_characters/YORK.txt"
"ABBOT","The Tragedy of King Richard II","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Tragedy%20of%20King%20Richard%20II_characters/ABBOT.txt"
"ALL","The Tragedy of King Richard II","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Tragedy%20of%20King%20Richard%20II_characters/ALL.txt"
"AUMERLE","The Tragedy of King Richard II","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Tragedy%20of%20King%20Richard%20II_characters/AUMERLE.txt"
"BAGOT","The Tragedy of King Richard II","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Tragedy%20of%20King%20Richard%20II_characters/BAGOT.txt"
"BERKELEY","The Tragedy of King Richard II","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Tragedy%20of%20King%20Richard%20II_characters/BERKELEY.txt"
"BISHOP","The Tragedy of King Richard II","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Tragedy%20of%20King%20Richard%20II_characters/BISHOP.txt"
"BOLINGBROKE","The Tragedy of King Richard II","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Tragedy%20of%20King%20Richard%20II_characters/BOLINGBROKE.txt"
"BUSHY","The Tragedy of King Richard II","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Tragedy%20of%20King%20Richard%20II_characters/BUSHY.txt"
"CAPTAIN","The Tragedy of King Richard II","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Tragedy%20of%20King%20Richard%20II_characters/CAPTAIN.txt"
"CARLISLE","The Tragedy of King Richard II","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Tragedy%20of%20King%20Richard%20II_characters/CARLISLE.txt"
"dramatis_personae","The Tragedy of King Richard II","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Tragedy%20of%20King%20Richard%20II_characters/dramatis_personae.txt"
"DUCHESS","The Tragedy of King Richard II","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Tragedy%20of%20King%20Richard%20II_characters/DUCHESS.txt"
"EXTON","The Tragedy of King Richard II","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Tragedy%20of%20King%20Richard%20II_characters/EXTON.txt"
"FITZWATER","The Tragedy of King Richard II","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Tragedy%20of%20King%20Richard%20II_characters/FITZWATER.txt"
"GARDENER","The Tragedy of King Richard II","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Tragedy%20of%20King%20Richard%20II_characters/GARDENER.txt"
"GAUNT","The Tragedy of King Richard II","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Tragedy%20of%20King%20Richard%20II_characters/GAUNT.txt"
"GREEN","The Tragedy of King Richard II","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Tragedy%20of%20King%20Richard%20II_characters/GREEN.txt"
"GROOM","The Tragedy of King Richard II","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Tragedy%20of%20King%20Richard%20II_characters/GROOM.txt"
"HERALD 1","The Tragedy of King Richard II","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Tragedy%20of%20King%20Richard%20II_characters/HERALD%201.txt"
"HERALD 2","The Tragedy of King Richard II","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Tragedy%20of%20King%20Richard%20II_characters/HERALD%202.txt"
"K. RICHARD","The Tragedy of King Richard II","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Tragedy%20of%20King%20Richard%20II_characters/K.%20RICHARD.txt"
"KEEPER","The Tragedy of King Richard II","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Tragedy%20of%20King%20Richard%20II_characters/KEEPER.txt"
"LADY 1","The Tragedy of King Richard II","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Tragedy%20of%20King%20Richard%20II_characters/LADY%201.txt"
"LORD","The Tragedy of King Richard II","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Tragedy%20of%20King%20Richard%20II_characters/LORD.txt"
"MARSHAL","The Tragedy of King Richard II","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Tragedy%20of%20King%20Richard%20II_characters/MARSHAL.txt"
"MOWBRAY","The Tragedy of King Richard II","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Tragedy%20of%20King%20Richard%20II_characters/MOWBRAY.txt"
"NORTHUMBERLAND","The Tragedy of King Richard II","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Tragedy%20of%20King%20Richard%20II_characters/NORTHUMBERLAND.txt"
"PERCY","The Tragedy of King Richard II","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Tragedy%20of%20King%20Richard%20II_characters/PERCY.txt"
"QUEEN","The Tragedy of King Richard II","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Tragedy%20of%20King%20Richard%20II_characters/QUEEN.txt"
"ROSS","The Tragedy of King Richard II","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Tragedy%20of%20King%20Richard%20II_characters/ROSS.txt"
"SALISBURY","The Tragedy of King Richard II","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Tragedy%20of%20King%20Richard%20II_characters/SALISBURY.txt"
"SCROOP","The Tragedy of King Richard II","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Tragedy%20of%20King%20Richard%20II_characters/SCROOP.txt"
"SERVANT 1","The Tragedy of King Richard II","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Tragedy%20of%20King%20Richard%20II_characters/SERVANT%201.txt"
"SERVANT","The Tragedy of King Richard II","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Tragedy%20of%20King%20Richard%20II_characters/SERVANT.txt"
"SURREY","The Tragedy of King Richard II","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Tragedy%20of%20King%20Richard%20II_characters/SURREY.txt"
"WILLOUGHBY","The Tragedy of King Richard II","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Tragedy%20of%20King%20Richard%20II_characters/WILLOUGHBY.txt"
"YORK","The Tragedy of King Richard II","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Tragedy%20of%20King%20Richard%20II_characters/YORK.txt"
"ALL THREE","The Tragedy of King Richard III","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Tragedy%20of%20King%20Richard%20III_characters/ALL%20THREE.txt"
"ALL","The Tragedy of King Richard III","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Tragedy%20of%20King%20Richard%20III_characters/ALL.txt"
"ANNE","The Tragedy of King Richard III","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Tragedy%20of%20King%20Richard%20III_characters/ANNE.txt"
"ARCHBISHOP","The Tragedy of King Richard III","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Tragedy%20of%20King%20Richard%20III_characters/ARCHBISHOP.txt"
"BLOUNT","The Tragedy of King Richard III","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Tragedy%20of%20King%20Richard%20III_characters/BLOUNT.txt"
"BOTH MURDERERS","The Tragedy of King Richard III","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Tragedy%20of%20King%20Richard%20III_characters/BOTH%20MURDERERS.txt"
"BOY","The Tragedy of King Richard III","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Tragedy%20of%20King%20Richard%20III_characters/BOY.txt"
"BRAKENBURY","The Tragedy of King Richard III","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Tragedy%20of%20King%20Richard%20III_characters/BRAKENBURY.txt"
"BUCKINGHAM","The Tragedy of King Richard III","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Tragedy%20of%20King%20Richard%20III_characters/BUCKINGHAM.txt"
"CARDINAL","The Tragedy of King Richard III","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Tragedy%20of%20King%20Richard%20III_characters/CARDINAL.txt"
"CATESBY","The Tragedy of King Richard III","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Tragedy%20of%20King%20Richard%20III_characters/CATESBY.txt"
"CHILDREN","The Tragedy of King Richard III","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Tragedy%20of%20King%20Richard%20III_characters/CHILDREN.txt"
"CHRISTOPHER","The Tragedy of King Richard III","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Tragedy%20of%20King%20Richard%20III_characters/CHRISTOPHER.txt"
"CITIZEN 1","The Tragedy of King Richard III","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Tragedy%20of%20King%20Richard%20III_characters/CITIZEN%201.txt"
"CITIZEN 2","The Tragedy of King Richard III","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Tragedy%20of%20King%20Richard%20III_characters/CITIZEN%202.txt"
"CITIZEN 3","The Tragedy of King Richard III","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Tragedy%20of%20King%20Richard%20III_characters/CITIZEN%203.txt"
"CLARENCE","The Tragedy of King Richard III","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Tragedy%20of%20King%20Richard%20III_characters/CLARENCE.txt"
"DAUGHTER","The Tragedy of King Richard III","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Tragedy%20of%20King%20Richard%20III_characters/DAUGHTER.txt"
"DORSET","The Tragedy of King Richard III","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Tragedy%20of%20King%20Richard%20III_characters/DORSET.txt"
"dramatis_personae","The Tragedy of King Richard III","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Tragedy%20of%20King%20Richard%20III_characters/dramatis_personae.txt"
"DUCHESS","The Tragedy of King Richard III","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Tragedy%20of%20King%20Richard%20III_characters/DUCHESS.txt"
"ELY","The Tragedy of King Richard III","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Tragedy%20of%20King%20Richard%20III_characters/ELY.txt"
"GENTLEMAN 1","The Tragedy of King Richard III","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Tragedy%20of%20King%20Richard%20III_characters/GENTLEMAN%201.txt"
"GENTLEMAN","The Tragedy of King Richard III","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Tragedy%20of%20King%20Richard%20III_characters/GENTLEMAN.txt"
"GHOST OF GREY","The Tragedy of King Richard III","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Tragedy%20of%20King%20Richard%20III_characters/GHOST%20OF%20GREY.txt"
"GHOST OF RIVERS","The Tragedy of King Richard III","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Tragedy%20of%20King%20Richard%20III_characters/GHOST%20OF%20RIVERS.txt"
"GHOST OF VAUGHAN","The Tragedy of King Richard III","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Tragedy%20of%20King%20Richard%20III_characters/GHOST%20OF%20VAUGHAN.txt"
"GHOST","The Tragedy of King Richard III","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Tragedy%20of%20King%20Richard%20III_characters/GHOST.txt"
"GHOSTS","The Tragedy of King Richard III","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Tragedy%20of%20King%20Richard%20III_characters/GHOSTS.txt"
"GLOUCESTER","The Tragedy of King Richard III","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Tragedy%20of%20King%20Richard%20III_characters/GLOUCESTER.txt"
"GREY","The Tragedy of King Richard III","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Tragedy%20of%20King%20Richard%20III_characters/GREY.txt"
"HASTINGS","The Tragedy of King Richard III","historical","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/historical/The%20Tragedy%20of%20King%20Richard%20III_characters/HASTINGS.txt"
